2014-5-2T12:04:50 22.9
2014-5-2T12:04:51 22.9
2014-5-2T12:04:52 22.9
2014-5-2T12:04:53 22.9
2014-5-2T12:04:54 22.9
2014-5-2T12:04:55 22.9
2014-5-2T12:04:56 22.9
2014-5-2T12:04:57 22.9
2014-5-2T12:04:58 22.9
2014-5-2T12:04:59 22.9
2014-5-2T12:05:00 22.9
2014-5-2T12:05:01 22.9
2014-5-2T12:05:02 22.9
2014-5-2T12:05:03 22.9
2014-5-2T12:05:04 22.9
2014-5-2T12:05:05 22.9
2014-5-2T12:05:06 22.9
2014-5-2T12:05:07 22.9
2014-5-2T12:05:08 22.9
2014-5-2T12:05:09 22.9
2014-5-2T12:05:10 22.9
2014-5-2T12:05:11 22.9
2014-5-2T12:05:12 22.9
2014-5-2T12:05:13 22.9
2014-5-2T12:05:14 22.9
2014-5-2T12:05:15 22.9
2014-5-2T12:05:16 22.9
2014-5-2T12:05:17 22.9
2014-5-2T12:05:18 22.9
2014-5-2T12:05:19 22.9
2014-5-2T12:05:20 22.9
2014-5-2T12:05:21 22.9
2014-5-2T12:05:22 23
2014-5-2T12:05:23 23
2014-5-2T12:05:24 23
2014-5-2T12:05:25 23
2014-5-2T12:05:26 23
2014-5-2T12:05:27 23
2014-5-2T12:05:28 23
2014-5-2T12:05:29 23
2014-5-2T12:05:30 23
2014-5-2T12:05:31 23
2014-5-2T12:05:32 23
2014-5-2T12:05:33 23
2014-5-2T12:05:34 23
2014-5-2T12:05:35 23
2014-5-2T12:05:36 23
2014-5-2T12:05:37 23
2014-5-2T12:05:38 23
2014-5-2T12:05:39 23
2014-5-2T12:05:40 23
2014-5-2T12:05:41 23
2014-5-2T12:05:42 23
2014-5-2T12:05:43 23
2014-5-2T12:05:44 23
2014-5-2T12:05:45 23
2014-5-2T12:05:46 23
2014-5-2T12:05:47 23
2014-5-2T12:05:48 23
2014-5-2T12:05:49 23
2014-5-2T12:05:50 23
2014-5-2T12:05:51 23
2014-5-2T12:05:52 23
2014-5-2T12:05:53 23
2014-5-2T12:05:54 23
2014-5-2T12:05:55 23
2014-5-2T12:05:56 23
2014-5-2T12:05:57 23
2014-5-2T12:05:58 23
2014-5-2T12:05:59 23
2014-5-2T12:06:00 23
2014-5-2T12:06:01 23
2014-5-2T12:06:02 23
2014-5-2T12:06:03 23
2014-5-2T12:06:04 23
2014-5-2T12:06:05 23
2014-5-2T12:06:06 23
2014-5-2T12:06:07 23
2014-5-2T12:06:08 23
2014-5-2T12:06:09 23
2014-5-2T12:06:10 23
2014-5-2T12:06:11 23
2014-5-2T12:06:12 23
2014-5-2T12:06:13 23
2014-5-2T12:06:14 23
2014-5-2T12:06:15 23
2014-5-2T12:06:16 23
2014-5-2T12:06:17 23
2014-5-2T12:06:18 23
2014-5-2T12:06:19 23
2014-5-2T12:06:20 23
2014-5-2T12:06:21 23
2014-5-2T12:06:22 23
2014-5-2T12:06:23 23
2014-5-2T12:06:24 23
2014-5-2T12:06:25 23
2014-5-2T12:06:26 23
2014-5-2T12:06:27 23
2014-5-2T12:06:28 23
2014-5-2T12:06:29 23
2014-5-2T12:06:30 23
2014-5-2T12:06:31 23
2014-5-2T12:06:32 23
2014-5-2T12:06:33 23
2014-5-2T12:06:34 23
2014-5-2T12:06:35 23
2014-5-2T12:06:36 23
2014-5-2T12:06:37 23
2014-5-2T12:06:38 23
2014-5-2T12:06:39 23
2014-5-2T12:06:40 23
2014-5-2T12:06:41 23
2014-5-2T12:06:42 23
2014-5-2T12:06:43 23
2014-5-2T12:06:44 23
2014-5-2T12:06:45 23
2014-5-2T12:06:46 23
2014-5-2T12:06:47 23
2014-5-2T12:06:48 23
2014-5-2T12:06:49 23
2014-5-2T12:06:50 23
2014-5-2T12:06:51 23
2014-5-2T12:06:52 23
2014-5-2T12:06:53 23
2014-5-2T12:06:54 23
2014-5-2T12:06:55 23
2014-5-2T12:06:56 23
2014-5-2T12:06:57 23
2014-5-2T12:06:58 23
2014-5-2T12:06:59 23
2014-5-2T12:07:00 23
2014-5-2T12:07:01 23
2014-5-2T12:07:02 23
2014-5-2T12:07:03 23
2014-5-2T12:07:04 23
2014-5-2T12:07:05 23.1
2014-5-2T12:07:06 23.1
2014-5-2T12:07:07 23.1
2014-5-2T12:07:08 23.1
2014-5-2T12:07:09 23.1
2014-5-2T12:07:10 23.1
2014-5-2T12:07:11 23.1
2014-5-2T12:07:12 23.1
2014-5-2T12:07:13 23.1
2014-5-2T12:07:14 23.1
2014-5-2T12:07:15 23.1
2014-5-2T12:07:16 23.1
2014-5-2T12:07:17 23.1
2014-5-2T12:07:18 23.1
2014-5-2T12:07:19 23.1
2014-5-2T12:07:20 23.1
2014-5-2T12:07:21 23.1
2014-5-2T12:07:22 23.1
2014-5-2T12:07:23 23.1
2014-5-2T12:07:24 23.1
2014-5-2T12:07:25 23.1
2014-5-2T12:07:26 23.1
2014-5-2T12:07:27 23.1
2014-5-2T12:07:28 23.1
2014-5-2T12:07:29 23.1
2014-5-2T12:07:30 23.1
2014-5-2T12:07:31 23.1
