# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-23T18:26:23.920 28.51 27.47 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:26:24.023 28.51 27.47 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:26:24.124 28.51 27.47 0 0 -0.08 -0.98 0.20 0 0 0 0 0 0
2014-5-23T18:26:24.227 28.51 27.47 0 28.06 -0.08 -0.98 0.20 0 0 0 0 0 0
2014-5-23T18:26:24.328 28.51 27.47 0 28.06 -0.08 -0.98 0.20 0.06 2.81 -2.84 0 0 0
2014-5-23T18:26:24.431 28.51 27.47 0 28.06 -0.08 -0.98 0.20 0.06 2.81 -2.84 0 0 0
2014-5-23T18:26:24.532 28.51 27.47 1281.94 28.06 -0.08 -0.98 0.20 0.06 2.81 -2.84 0 0 0
2014-5-23T18:26:24.634 28.51 27.47 1281.94 28.06 -0.08 -0.98 0.20 0.06 2.81 -2.84 -4.96 27.02 -3.48
2014-5-23T18:26:24.737 29.94 27.47 1281.94 28.06 -0.08 -0.98 0.20 0.06 2.81 -2.84 -4.96 27.02 -3.48
2014-5-23T18:26:24.838 29.94 27.47 1281.94 28.06 -0.08 -0.98 0.20 0.06 2.81 -2.84 -4.96 27.02 -3.48
2014-5-23T18:26:24.940 29.94 27.47 1281.94 28.06 -0.02 -0.97 0.14 0.06 2.81 -2.84 -4.96 27.02 -3.48
2014-5-23T18:26:25.043 29.94 27.47 1281.94 28.06 -0.02 -0.97 0.14 0.06 2.81 -2.84 -4.96 27.02 -3.48
2014-5-23T18:26:25.144 29.94 27.47 1281.94 28.06 -0.02 -0.97 0.14 0.06 2.81 -2.84 -4.96 27.02 -3.48
2014-5-23T18:26:25.245 29.94 27.47 1281.94 28.06 -0.02 -0.97 0.14 0.06 2.81 -2.84 -4.96 27.02 -3.48
2014-5-23T18:26:25.350 29.94 27.47 1281.94 28.06 -0.02 -0.97 0.14 0.06 2.81 -2.84 -4.96 27.02 -3.48
2014-5-23T18:26:25.452 29.94 27.47 1281.94 28.06 -0.02 -0.97 0.14 0.06 2.81 -2.84 2.01 1.05 0.34
2014-5-23T18:26:25.554 30.43 27.50 1281.94 28.06 -0.02 -0.97 0.14 0.06 2.81 -2.84 2.01 1.05 0.34
2014-5-23T18:26:25.656 30.43 27.50 1281.94 28.06 -0.02 -0.97 0.14 0.06 2.81 -2.84 2.01 1.05 0.34
2014-5-23T18:26:25.758 30.43 27.50 1281.94 28.06 -0.03 -0.98 0.06 0.06 2.81 -2.84 2.01 1.05 0.34
2014-5-23T18:26:25.859 30.43 27.50 1281.94 28.06 -0.03 -0.98 0.06 0.06 2.81 -2.84 2.01 1.05 0.34
2014-5-23T18:26:25.960 30.43 27.50 1281.94 28.06 -0.03 -0.98 0.06 3.97 1.62 -8.24 2.01 1.05 0.34
2014-5-23T18:26:26.063 30.43 27.50 1281.94 28.06 -0.03 -0.98 0.06 3.97 1.62 -8.24 2.01 1.05 0.34
2014-5-23T18:26:26.165 30.43 27.50 1289.16 28.06 -0.03 -0.98 0.06 3.97 1.62 -8.24 2.01 1.05 0.34
2014-5-23T18:26:26.266 30.43 27.50 1289.16 28.06 -0.03 -0.98 0.06 3.97 1.62 -8.24 2.28 2.82 -0.27
2014-5-23T18:26:26.370 30.60 27.47 1289.16 28.06 -0.03 -0.98 0.06 3.97 1.62 -8.24 2.28 2.82 -0.27
2014-5-23T18:26:26.471 30.60 27.47 1289.16 28.06 -0.05 -1.00 0.08 3.97 1.62 -8.24 2.28 2.82 -0.27
2014-5-23T18:26:26.574 30.60 27.47 1289.16 28.06 -0.05 -1.00 0.08 3.97 1.62 -8.24 2.28 2.82 -0.27
2014-5-23T18:26:26.676 30.60 27.47 1289.16 28.06 -0.05 -1.00 0.08 3.97 1.62 -8.24 2.28 2.82 -0.27
2014-5-23T18:26:26.780 30.60 27.47 1289.16 28.06 -0.05 -1.00 0.08 3.97 1.62 -8.24 2.28 2.82 -0.27
2014-5-23T18:26:26.882 30.60 27.47 1289.19 28.06 -0.05 -1.00 0.08 3.97 1.62 -8.24 2.28 2.82 -0.27
2014-5-23T18:26:26.983 30.60 27.47 1289.19 28.06 -0.05 -1.00 0.08 3.97 1.62 -8.24 2.28 2.82 -0.27
2014-5-23T18:26:27.085 30.60 27.47 1289.19 28.06 -0.05 -1.00 0.08 3.97 1.62 -8.24 1.77 2.09 -0.10
2014-5-23T18:26:27.186 29.71 27.50 1289.19 28.06 -0.05 -1.00 0.08 3.97 1.62 -8.24 1.77 2.09 -0.10
2014-5-23T18:26:27.289 29.71 27.50 1289.19 28.06 -0.03 -1.00 0.09 3.97 1.62 -8.24 1.77 2.09 -0.10
2014-5-23T18:26:27.392 29.71 27.50 1289.19 28.06 -0.03 -1.00 0.09 3.97 1.62 -8.24 1.77 2.09 -0.10
2014-5-23T18:26:27.493 29.71 27.50 1289.19 28.06 -0.03 -1.00 0.09 3.97 1.62 -8.24 1.77 2.09 -0.10
2014-5-23T18:26:27.595 29.71 27.50 1289.19 28.06 -0.03 -1.00 0.09 3.81 1.46 -8.54 1.77 2.09 -0.10
2014-5-23T18:26:27.697 29.71 27.50 1274.75 28.06 -0.03 -1.00 0.09 3.81 1.46 -8.54 1.77 2.09 -0.10
2014-5-23T18:26:27.800 29.71 27.50 1274.75 28.06 -0.03 -1.00 0.09 3.81 1.46 -8.54 1.77 2.09 -0.10
2014-5-23T18:26:27.901 29.71 27.50 1274.75 28.06 -0.03 -1.00 0.09 3.81 1.46 -8.54 2.10 1.98 -0.03
2014-5-23T18:26:28.004 29.71 27.50 1274.75 28.06 -0.03 -1.00 0.09 3.81 1.46 -8.54 2.10 1.98 -0.03
2014-5-23T18:26:28.106 29.71 27.50 1274.75 28.06 -0.03 -0.98 0.06 3.81 1.46 -8.54 2.10 1.98 -0.03
2014-5-23T18:26:28.207 29.71 27.50 1274.75 28.06 -0.03 -0.98 0.06 3.81 1.46 -8.54 2.10 1.98 -0.03
2014-5-23T18:26:28.309 29.71 27.50 1274.75 28.06 -0.03 -0.98 0.06 3.81 1.46 -8.54 2.10 1.98 -0.03
2014-5-23T18:26:28.411 29.71 27.50 1274.75 28.06 -0.03 -0.98 0.06 3.81 1.46 -8.54 2.10 1.98 -0.03
2014-5-23T18:26:28.513 29.71 27.50 1274.75 28.06 -0.03 -0.98 0.06 3.81 1.46 -8.54 2.10 1.98 -0.03
