# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-25T18:51:30.919 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:51:31.023 29.08 24.84 0 0 0 0 0 0 0 0 0 0 0
2014-5-25T18:51:31.127 29.08 24.84 0 0 0.59 -0.64 0.17 0 0 0 0 0 0
2014-5-25T18:51:31.230 29.08 24.84 0 25.20 0.59 -0.64 0.17 0 0 0 0 0 0
2014-5-25T18:51:31.333 29.08 24.84 0 25.20 0.59 -0.64 0.17 0.00 0.00 0.00 0 0 0
2014-5-25T18:51:31.436 29.08 24.84 0 25.20 0.59 -0.64 0.17 0.00 0.00 0.00 0 0 0
2014-5-25T18:51:31.538 29.08 24.84 901.64 25.20 0.59 -0.64 0.17 0.00 0.00 0.00 0 0 0
2014-5-25T18:51:31.642 29.08 24.84 901.64 25.20 0.59 -0.64 0.17 0.00 0.00 0.00 82.16 78.21 219.97
2014-5-25T18:51:31.746 25.87 24.84 901.64 25.20 0.59 -0.64 0.17 0.00 0.00 0.00 82.16 78.21 219.97
2014-5-25T18:51:31.849 25.87 24.84 901.64 25.20 0.59 -0.64 0.17 0.00 0.00 0.00 82.16 78.21 219.97
2014-5-25T18:51:31.951 25.87 24.84 901.64 25.20 0.23 -0.73 -0.05 0.00 0.00 0.00 82.16 78.21 219.97
2014-5-25T18:51:32.054 25.87 24.84 901.64 25.20 0.23 -0.73 -0.05 0.00 0.00 0.00 82.16 78.21 219.97
2014-5-25T18:51:32.157 25.87 24.84 901.64 25.20 0.23 -0.73 -0.05 -7.17 7.63 -25.36 82.16 78.21 219.97
2014-5-25T18:51:32.262 25.87 24.84 901.64 25.20 0.23 -0.73 -0.05 -7.17 7.63 -25.36 82.16 78.21 219.97
2014-5-25T18:51:32.368 25.87 24.84 901.71 25.20 0.23 -0.73 -0.05 -7.17 7.63 -25.36 82.16 78.21 219.97
2014-5-25T18:51:32.470 25.87 24.84 901.71 25.20 0.23 -0.73 -0.05 -7.17 7.63 -25.36 10.64 -56.60 -3.01
2014-5-25T18:51:32.573 27.37 24.88 901.71 25.20 0.23 -0.73 -0.05 -7.17 7.63 -25.36 10.64 -56.60 -3.01
2014-5-25T18:51:32.675 27.37 24.88 901.71 25.20 0.23 -0.73 -0.05 -7.17 7.63 -25.36 10.64 -56.60 -3.01
2014-5-25T18:51:32.778 27.37 24.88 901.71 25.20 -0.02 -0.92 0.19 -7.17 7.63 -25.36 10.64 -56.60 -3.01
2014-5-25T18:51:32.881 27.37 24.88 901.71 25.20 -0.02 -0.92 0.19 -7.17 7.63 -25.36 10.64 -56.60 -3.01
2014-5-25T18:51:32.983 27.37 24.88 901.71 25.20 -0.02 -0.92 0.19 -7.17 7.63 -25.36 10.64 -56.60 -3.01
2014-5-25T18:51:33.089 27.37 24.88 901.71 25.20 -0.02 -0.92 0.19 -7.17 7.63 -25.36 10.64 -56.60 -3.01
2014-5-25T18:51:33.192 27.37 24.88 901.71 25.20 -0.02 -0.92 0.19 -7.17 7.63 -25.36 10.64 -56.60 -3.01
2014-5-25T18:51:33.295 27.37 24.88 901.71 25.20 -0.02 -0.92 0.19 -7.17 7.63 -25.36 1.26 -20.67 -0.47
2014-5-25T18:51:33.398 27.15 24.88 901.71 25.20 -0.02 -0.92 0.19 -7.17 7.63 -25.36 1.26 -20.67 -0.47
2014-5-25T18:51:33.501 27.15 24.88 901.71 25.20 -0.02 -0.98 0.06 -7.17 7.63 -25.36 1.26 -20.67 -0.47
2014-5-25T18:51:33.605 27.15 24.88 901.71 25.20 -0.02 -0.98 0.06 -7.17 7.63 -25.36 1.26 -20.67 -0.47
2014-5-25T18:51:33.707 27.15 24.88 901.71 25.20 -0.02 -0.98 0.06 -7.17 7.63 -25.36 1.26 -20.67 -0.47
2014-5-25T18:51:33.810 27.15 24.88 901.71 25.20 -0.02 -0.98 0.06 -6.90 7.39 -24.11 1.26 -20.67 -0.47
2014-5-25T18:51:33.913 27.15 24.88 887.35 25.20 -0.02 -0.98 0.06 -6.90 7.39 -24.11 1.26 -20.67 -0.47
2014-5-25T18:51:34.017 27.15 24.88 887.35 25.20 -0.02 -0.98 0.06 -6.90 7.39 -24.11 1.26 -20.67 -0.47
2014-5-25T18:51:34.119 27.15 24.88 887.35 25.20 -0.02 -0.98 0.06 -6.90 7.39 -24.11 1.37 3.10 -0.95
2014-5-25T18:51:34.221 26.42 24.88 887.35 25.20 -0.02 -0.98 0.06 -6.90 7.39 -24.11 1.37 3.10 -0.95
2014-5-25T18:51:34.325 26.42 24.88 887.35 25.20 -0.02 -1.00 0.05 -6.90 7.39 -24.11 1.37 3.10 -0.95
2014-5-25T18:51:34.429 26.42 24.88 887.35 25.20 -0.02 -1.00 0.05 -6.90 7.39 -24.11 1.37 3.10 -0.95
2014-5-25T18:51:34.532 26.42 24.88 887.35 25.20 -0.02 -1.00 0.05 -6.90 7.39 -24.11 1.37 3.10 -0.95
2014-5-25T18:51:34.634 26.42 24.88 887.35 25.20 -0.02 -1.00 0.05 -6.90 7.39 -24.11 1.37 3.10 -0.95
