2014-5-12T20:04:06 24
2014-5-12T20:04:07 25.9
2014-5-12T20:04:08 25.6
2014-5-12T20:04:09 25.7
2014-5-12T20:04:10 25.8
2014-5-12T20:04:11 25.6
2014-5-12T20:04:12 25.3
2014-5-12T20:04:13 25.3
2014-5-12T20:04:14 25.4
2014-5-12T20:04:15 25.4
2014-5-12T20:04:16 25.4
2014-5-12T20:04:17 25.5
2014-5-12T20:04:18 25.6
2014-5-12T20:04:19 25.7
2014-5-12T20:04:20 25.8
2014-5-12T20:04:21 25.8
2014-5-12T20:04:22 25.8
2014-5-12T20:04:23 25.8
2014-5-12T20:04:24 25.7
2014-5-12T20:04:25 25.8
2014-5-12T20:04:26 25.8
2014-5-12T20:04:27 25.8
2014-5-12T20:04:28 25.8
2014-5-12T20:04:29 25.8
2014-5-12T20:04:30 25.8
2014-5-12T20:04:31 25.8
2014-5-12T20:04:32 25.9
2014-5-12T20:04:33 25.9
2014-5-12T20:04:34 25.9
2014-5-12T20:04:35 25.9
2014-5-12T20:04:36 25.9
2014-5-12T20:04:37 25.9
2014-5-12T20:04:38 26
2014-5-12T20:04:39 25.8
2014-5-12T20:04:40 25.9
2014-5-12T20:04:41 25.9
2014-5-12T20:04:42 26
2014-5-12T20:04:43 26
2014-5-12T20:04:44 26.2
2014-5-12T20:04:45 26.4
2014-5-12T20:04:46 29.1
2014-5-12T20:04:47 30.5
2014-5-12T20:04:48 30.5
2014-5-12T20:04:49 30.6
2014-5-12T20:04:50 30.4
2014-5-12T20:04:51 30.5
2014-5-12T20:04:52 30.4
2014-5-12T20:04:53 30.4
2014-5-12T20:04:54 30.5
2014-5-12T20:04:55 30.3
2014-5-12T20:04:56 30.3
2014-5-12T20:04:57 30.3
2014-5-12T20:04:58 30.6
2014-5-12T20:04:59 30.6
2014-5-12T20:05:00 30.3
2014-5-12T20:05:01 30.5
2014-5-12T20:05:02 30.3
2014-5-12T20:05:03 29.8
2014-5-12T20:05:04 29.6
2014-5-12T20:05:05 29.3
2014-5-12T20:05:06 29.4
2014-5-12T20:05:07 29.5
2014-5-12T20:05:08 29.4
2014-5-12T20:05:09 29.4
2014-5-12T20:05:10 29.3
2014-5-12T20:05:11 29.2
2014-5-12T20:05:12 29.1
2014-5-12T20:05:13 29
2014-5-12T20:05:14 28.9
2014-5-12T20:05:15 28.9
2014-5-12T20:05:16 29.1
2014-5-12T20:05:17 29.1
2014-5-12T20:05:18 29.2
2014-5-12T20:05:19 29.2
2014-5-12T20:05:20 29.2
2014-5-12T20:05:21 29
2014-5-12T20:05:22 29.1
2014-5-12T20:05:23 29.2
2014-5-12T20:05:24 29.2
2014-5-12T20:05:25 29.1
2014-5-12T20:05:26 29.1
2014-5-12T20:05:27 29
2014-5-12T20:05:28 29.3
2014-5-12T20:05:29 29.1
2014-5-12T20:05:30 29
2014-5-12T20:05:31 29.2
2014-5-12T20:05:32 29.4
2014-5-12T20:05:33 29.3
2014-5-12T20:05:34 29.5
2014-5-12T20:05:35 29.6
2014-5-12T20:05:36 29.6
2014-5-12T20:05:37 29.5
2014-5-12T20:05:38 29.5
2014-5-12T20:05:39 29.5
2014-5-12T20:05:40 29.4
2014-5-12T20:05:41 29.5
2014-5-12T20:05:42 29.5
2014-5-12T20:05:43 29.1
2014-5-12T20:05:44 29.3
2014-5-12T20:05:45 29.4
2014-5-12T20:05:46 29.3
2014-5-12T20:05:47 29.6
2014-5-12T20:05:48 29.6
2014-5-12T20:05:49 29.7
2014-5-12T20:05:50 29.8
2014-5-12T20:05:51 29.8
2014-5-12T20:05:52 29.9
2014-5-12T20:05:53 29.8
2014-5-12T20:05:54 29.7
2014-5-12T20:05:55 29.8
2014-5-12T20:05:56 29.9
2014-5-12T20:05:57 30
2014-5-12T20:05:58 30
2014-5-12T20:05:59 29.8
2014-5-12T20:06:00 29.8
2014-5-12T20:06:01 29.8
2014-5-12T20:06:02 29.7
2014-5-12T20:06:03 29.9
2014-5-12T20:06:04 29.7
2014-5-12T20:06:05 29.7
2014-5-12T20:06:06 29.7
2014-5-12T20:06:07 29.8
2014-5-12T20:06:08 29.9
2014-5-12T20:06:09 29.9
2014-5-12T20:06:10 29.7
2014-5-12T20:06:11 29.7
2014-5-12T20:06:12 29.8
2014-5-12T20:06:13 29.8
2014-5-12T20:06:14 29.9
2014-5-12T20:06:15 29.6
2014-5-12T20:06:16 29.7
2014-5-12T20:06:17 29.4
2014-5-12T20:06:18 29.5
2014-5-12T20:06:19 29.4
2014-5-12T20:06:20 29.6
2014-5-12T20:06:21 29.7
2014-5-12T20:06:22 29.8
2014-5-12T20:06:23 29.9
2014-5-12T20:06:24 29.8
2014-5-12T20:06:25 29.8
2014-5-12T20:06:26 29.8
2014-5-12T20:06:27 29.8
2014-5-12T20:06:28 29.9
2014-5-12T20:06:29 30
2014-5-12T20:06:30 29.9
2014-5-12T20:06:31 29.8
2014-5-12T20:06:32 30
2014-5-12T20:06:33 29.7
2014-5-12T20:06:34 29.2
2014-5-12T20:06:35 29.4
2014-5-12T20:06:36 29.6
2014-5-12T20:06:37 29.5
2014-5-12T20:06:38 29.6
2014-5-12T20:06:39 29.5
2014-5-12T20:06:40 29.6
2014-5-12T20:06:41 29.7
2014-5-12T20:06:42 29.9
2014-5-12T20:06:43 29.7
2014-5-12T20:06:44 29.8
2014-5-12T20:06:45 29.5
2014-5-12T20:06:46 29.7
2014-5-12T20:06:47 29.6
2014-5-12T20:06:48 29.6
2014-5-12T20:06:49 29.8
2014-5-12T20:06:50 29.5
2014-5-12T20:06:51 29.5
2014-5-12T20:06:52 29.6
2014-5-12T20:06:53 29.7
2014-5-12T20:06:54 29.9
2014-5-12T20:06:55 29.9
2014-5-12T20:06:56 30.1
2014-5-12T20:06:57 29.6
2014-5-12T20:06:58 30
2014-5-12T20:06:59 30
2014-5-12T20:07:00 30
2014-5-12T20:07:01 30
2014-5-12T20:07:02 29.9
2014-5-12T20:07:03 29.8
2014-5-12T20:07:04 29.9
2014-5-12T20:07:05 30
2014-5-12T20:07:06 30
2014-5-12T20:07:07 30.1
2014-5-12T20:07:08 30.1
2014-5-12T20:07:09 30.1
2014-5-12T20:07:10 29.8
2014-5-12T20:07:11 29.9
2014-5-12T20:07:12 29.9
2014-5-12T20:07:13 30
2014-5-12T20:07:14 30.1
2014-5-12T20:07:15 30.1
2014-5-12T20:07:16 30.1
2014-5-12T20:07:17 30
2014-5-12T20:07:18 30
2014-5-12T20:07:19 30
2014-5-12T20:07:20 30.1
2014-5-12T20:07:21 30.1
2014-5-12T20:07:22 30.1
2014-5-12T20:07:23 30.1
2014-5-12T20:07:24 30.1
2014-5-12T20:07:25 29.9
2014-5-12T20:07:26 29.9
2014-5-12T20:07:27 29.8
2014-5-12T20:07:28 29.9
2014-5-12T20:07:29 29.8
2014-5-12T20:07:30 29.8
2014-5-12T20:07:31 29.9
2014-5-12T20:07:32 30
2014-5-12T20:07:33 29.8
2014-5-12T20:07:34 29.8
2014-5-12T20:07:35 29.7
2014-5-12T20:07:36 29.9
2014-5-12T20:07:37 29.9
2014-5-12T20:07:38 30
2014-5-12T20:07:39 30
2014-5-12T20:07:40 29.9
2014-5-12T20:07:41 29.7
2014-5-12T20:07:42 29.5
2014-5-12T20:07:43 29.8
2014-5-12T20:07:44 29.8
2014-5-12T20:07:45 30
2014-5-12T20:07:46 30
2014-5-12T20:07:47 30
2014-5-12T20:07:48 30.1
2014-5-12T20:07:49 30.1
2014-5-12T20:07:50 30.1
2014-5-12T20:07:51 30.1
2014-5-12T20:07:52 30.1
2014-5-12T20:07:53 29.9
2014-5-12T20:07:54 29.8
2014-5-12T20:07:55 30
2014-5-12T20:07:56 29.9
2014-5-12T20:07:57 30
2014-5-12T20:07:58 30
2014-5-12T20:07:59 29.9
2014-5-12T20:08:00 30.1
2014-5-12T20:08:01 30
2014-5-12T20:08:02 29.8
2014-5-12T20:08:03 29.9
2014-5-12T20:08:04 30
2014-5-12T20:08:05 29.9
2014-5-12T20:08:06 29.7
2014-5-12T20:08:07 29.7
2014-5-12T20:08:08 29.5
2014-5-12T20:08:09 29.7
2014-5-12T20:08:10 29.8
2014-5-12T20:08:11 29.8
2014-5-12T20:08:12 29.7
2014-5-12T20:08:13 29.7
2014-5-12T20:08:14 29.7
2014-5-12T20:08:15 29.7
2014-5-12T20:08:16 29.8
2014-5-12T20:08:17 29.9
2014-5-12T20:08:18 29.9
2014-5-12T20:08:19 29.8
2014-5-12T20:08:20 29.7
2014-5-12T20:08:21 29.9
2014-5-12T20:08:22 29.8
2014-5-12T20:08:23 29.8
2014-5-12T20:08:24 29.8
