# date irTemp ambientTemp pressure humidity acceleration(x y z) magnetometer(x y z) gyroscope(x y z)
2014-5-23T18:21:6.973 0 0 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:21:7.075 31.28 27.75 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:21:7.177 31.28 27.75 0 0 0 0 0 0 0 0 0 0 0
2014-5-23T18:21:7.280 31.28 27.75 0 0 -0.03 -1.00 0.06 0 0 0 0 0 0
2014-5-23T18:21:7.382 31.28 27.75 0 28.41 -0.03 -1.00 0.06 0 0 0 0 0 0
2014-5-23T18:21:7.484 31.28 27.75 0 28.41 -0.03 -1.00 0.06 0 0 0 0 0 0
2014-5-23T18:21:7.586 31.28 27.75 0 28.41 -0.03 -1.00 0.06 0 0 0 0 0 0
2014-5-23T18:21:7.690 31.28 27.75 0 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 0 0 0
2014-5-23T18:21:7.791 31.28 27.75 0 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 0 0 0
2014-5-23T18:21:7.893 31.28 27.75 0 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 0 0 0
2014-5-23T18:21:7.995 31.28 27.75 0 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 0 0 0
2014-5-23T18:21:8.097 31.28 27.75 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 0 0 0
2014-5-23T18:21:8.199 31.28 27.75 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 0 0 0
2014-5-23T18:21:8.300 31.28 27.75 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 0 0 0
2014-5-23T18:21:8.403 31.28 27.75 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 0 0 0
2014-5-23T18:21:8.507 31.28 27.75 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:8.608 31.28 27.75 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:8.712 31.28 27.75 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:8.813 31.28 27.75 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:8.916 28.78 27.78 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.017 28.78 27.78 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.120 28.78 27.78 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.222 28.78 27.78 1159.82 28.41 -0.03 -1.00 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.325 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.427 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.530 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.631 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.733 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.836 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:9.937 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.77 -0.31 -10.19 2.08 1.68 0.00
2014-5-23T18:21:10.040 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 2.08 1.68 0.00
2014-5-23T18:21:10.140 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 2.08 1.68 0.00
2014-5-23T18:21:10.242 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 2.08 1.68 0.00
2014-5-23T18:21:10.345 28.78 27.78 1159.82 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 2.08 1.68 0.00
2014-5-23T18:21:10.446 28.78 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 2.08 1.68 0.00
2014-5-23T18:21:10.547 28.78 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 2.08 1.68 0.00
2014-5-23T18:21:10.650 28.78 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 2.08 1.68 0.00
2014-5-23T18:21:10.752 28.78 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 2.08 1.68 0.00
2014-5-23T18:21:10.856 28.78 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:10.958 28.78 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.059 28.78 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.162 28.78 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.264 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.367 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.470 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.572 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.674 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.775 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.877 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:11.978 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:12.080 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
2014-5-23T18:21:12.182 30.21 27.78 1181.48 28.41 -0.03 -1.02 0.06 1.74 -0.15 -10.38 1.94 2.43 -0.37
